CNES;Estabelecimento de Saúde;Total de doses Aplicadas Bivalentes
6903533; UNIDADE DE SAUDE DA FAMILIA JOAQUIM MANCAMBIRA;124
6252184; CENTRO DE SAUDE DR FAUSTO AGUIAR CARDOSO;124
2498812; PSF DE CRUZELANDIA;124
9055940; UBS 014 CALIFORNIA;124
3021874; USF RANULFO PARANHOS;124
2758482; UBS DORES JOSE PEDRO;124
2133571; UBS TEREZINHA FERREIRA DOS SANTOS;124
6027091; ESF VILA NORBERTO;124
2191946; PSF BELA VISTA;124
3379418; ESTRATEGIA DE SAUDE DA FAMILIA PEREQUE MODULO 6;124
2688344; UBS MAE DOS HOMENS;124
3018350; PENITENCIARIA I DE POTIM;124
3347087; UBS PSF DR DIRCEU FERREIRA PENTEADO;124
5416981; AMBULATORIO SAE SAO JOAO DA BOA VISTA;124
5907594; HOSP SAO LUIZ ANALIA FRANCO;124
2573598; UNIDADE BASICA DE SAUDE PRIMAVERA;124
9662995; UNIDADE DE SAUDE DO MARISCAL;124
2264439; UNIDADE DE SAUDE MORRO DOS SARGENTOS;124
2247348; UNIDADE DE SAUDE JOAO ARREGUI 11;124
3017966; VIGILANCIA EM SAUDE;124
2767333; UNIDADE DE SAUDE DA FAMILIA JOAO CARRO;124
2533642; UBS MENINO DEUS;124
9021787; UNIDADE DE SAUDE DA FAMILIA JOSE MARCHEZI JUNIOR;124
2570009; PSF II;124
7307993; UNIDADE DE SAUDE DA FAMILIA IV FLORES DE GOIAS;124
8001553; CENTRO DE SAUDE DE HIDROLINA;124
9985360; UNIDADE DE SAUDE DA FAMILIA RAIMUNDO PINHEIRO DA SILVEIRA;123
7908741; UNIDADE BASICA DE SAUDE SAO FRANCISCO;123
109347; UNIDADE DE SAUDE FRANCISCO NOGUEIRA LIMA;123
2307847; UNIDADE BASICA DE SAUDE SANTA LUZIA;123
7526652; UNIDADE BASICA DE SAUDE DE TANQUES;123
2552086; HOSPITAL MATERNIDADE SAO VICENTE DE PAULO;123
2476584; UNIDADE BASICA DE SAUDE GERALDO RUFINO DE ARAUJO;123
2630745; UBS JENIPAPO;123
7406975; UNIDADE DE SAUDE DA FAMILIA SEBASTIAO CARSOSO;123
6415822; USF ISMAEL INACIO DE VASCONCELOS;123
6319963; PSF SAUDE E RECONHECIMENTO;123
2133210; POSTO DE SAUDE DA ILHA;123
2156768; CENTRO DE SAUDE IRMA MARTINHA;123
2120305; UAPS 04 ESTACAO DA LUZ DE ITAOBIM;123
2140489; UNIDADE BASICA DE SAUDE INDUSTRIAL I;123
2266873; UNIDADE DE SAUDE DA FAMILIA INOA II;123
3055779; USF ELENIR UMBELINO DE MELLO ENFERMEIRA BILLU;123
6878865; CASA DE SAUDE SANTA LUCIA;123
2082691; SANTA CASA DE ANDRADINA;123
2024993; SECRETARIA MUNICIPAL DE SAUDE;123
2041316; UNIDADE DE ESF III VILA TATU CAJATI CAJATI;123
2074192; PAS DR ANTONIO CARLOS PUTINATTI;123
8015635; PENITENCIARIA II DE SERRA AZUL;123
2576937; POSTO DE SAUDE DE CONGONHAS;123
2742322; UBS PASSA QUATRO;123
6504310; UBS CIDADE ALTA;123
2232146; FUNDACAO DE SAUDE PUBLICA DE NOVO HAMBURGO FSNH;123
681059; SAMU 17 SEDE;123
6708331; ESF VANESSA WELTER RODRIGUES;123
5513103; PSF 01 DERCIDES DIAS DE MORAES NOVA LACERDA;123
2654849; UNIDADE DE SAUDE DA FAMILIA II SFA;123
2438674; UNIDADE BASICA DE SAUDE ESF 12 BRASILINHA 17;123
6813720; U E S F MORADA DO SOL;122
2329131; UNIDADE BASICA DE SAUDE JADERLANDIA I;122
2318938; UNIDADE DE ESF RIO VERMELHO;122
2451530; UBSF DE MAMORANA;122
2458683; UNIDADE BASICA DE SAUDE DO PANAQUATIRA;122
7117566; UNIDADE BASICA DE SAUDE DR JOSE IVALDO DE OLIVEIRA GURUPI;122
9598944; POSTO DE SAUDE RESIDENCIAL RAIMUNDO DA CRUZ;122
2812436; USF JARDINS;122
2319365; UNIDADE DE SAUDE DA FAMILIA BAIXA DE LAMA;122
6133452; PSF JOSE CICERO DE MELO;122
6511538; U S F SAO FRANCISCO;122
2771195; PSF DR MANOEL RODRIGUES;122
6468810; POSTO DE SAUDE DA FAMILIA DOS PONTOS;122
2414643; USF EVANGELINO RAIMUNDO DOS SANTOS;122
2423898; UNIDADE DE SAUDE DA FAMILIA GERALDO CERQUEIRA;122
2533006; UNIDADE DE SAUDE DA FAMILIA DINALIO TOLENTINO ALVES;122
5872839; UBS JOSE DE BARROS LEMOS OURO FINO;122
9393919; ESF ZILDA MARIA RAMOS;122
2704323; POSTO DE SAUDE M A R JUNIOR PSF;122
2295210; CENTRO INTERNAC NEURORREABILITACAO E NEUROCIENCIA SARAH RIO;122
2791552; POSTO ATENDIMENTO SANIT PATRIMONIO SAO SEBASTIAO BROTAS;122
42595; USF IV IACANGA;122
40878; ESF VILA BELA;122
3353834; UNIDADE DE SAUDE FAMILIA SANTA CECILIA PINDAMONHANGABA;122
6871607; PROGRAMA SAUDE DA FAMILIA EQUIPE C POTIM;122
3286371; PSF SAO JORGE;122
3101711; UBSF CANELA;122
2223430; UBS SAO VITOR COHAB;122
3180603; ESF FAXINAL DE DENTRO;122
4069072; ESF BELA VISTA;122
2395037; HOSPITAL SAO LUIZ;122
2382768; UNIDADE BASICA DE SAUDE DA FAMILIA 04;122
2318989; U E S F KM 11;121
2469197; UNIDADE DE SAUDE DA FAMILIA DE BRASILANDIA;121
3382524; UNIDADE BASICA SAUDE DA FAMILA DE RITA;121
2461854; UBS MAGNALDO FERNANDES GONCALVES;121
6704182; UNIDADE BASICA DE SAUDE DO CAMBURAO;121
2632691; UNIDADE DE SAUDE DA FAMILIA VARZEA DE DENTRO;121
6170641; UNIDADE DE SAUDE DA FAMILIA ALECRIM;121
5129982; USF MARCIANA ANDRADE DO CARMO;121
2653656; UNIDADE DE SAUDE DA FAMILIA JOAO AVELINO DA SILVA;121
2824418; UNIDADE DE SAUDE DA FAMILIA EPIFANIO FLORENCIO VIEIRA;121
2498472; PSF SAUDE E CONFIANCA;121
2653486; UNIDADE BASICA DO PSF DA INOCOOP;121
3538907; HOSPITAL DA ESCOLA PREPARATORIA DE CADETES DO AR;121
834386; UBS HILDA RIBAS;121
2173492; RENALCLIN CLINICA DE DOENCAS RENAIS LTDA;121
2287684; ESF SAO JOSE DO TURVO LUIS PAULO CARRARO;121
2266822; UNIDADE DE SAUDE DA FAMILIA RECANTO;121
2298805; MMF ERNESTO CHE GUEVARA II;121
2293110; UNIDADE DE SAUDE DA FAMILIA SANTA SOFIA;121
2078511; HOSPITAL REGIONAL DE ILHA SOLTEIRA;121
2398281; UBS AUREA GIOVANETTI POLLI;121
2573784; UBS DR WILSON NOGUEIRA;121
5703549; ESF ASSENTAMENTO XAGU;121
7812655; UNIDADE BASICA DE SAUDE PORTAL II;121
2419394; ESF GRAZIELA;121
2236974; UNIDADE BASICA DE SAUDE DE DOIS LAJEADOS;121
6229727; PSF MEDIANEIRA;121
9921613; UNIDADE BASICA DA SAUDE DA FAMILIA DE SETE QUEDAS;121
2660393; UNIDADE BASICA DE SAUDE CEDERE I;120
2622505; UNIDADE DE SAUDE DA FAMILIA DE BOA VISTA;120
3011240; PMM U B S CORACAO;120
2468603; UNIDADE BASICA DE SAUDE DA FAMILIA CRIXAS;120
2450372; U S F BAIRRO CDI;120
2405091; PS SERRA AZUL PSF;120
7662777; UBS CONSELHEIRO ALBERTO SILVA;120
2443953; UNIDADE BASICA DE SAUDE COROATA;120
2611554; UNIDADE BASICA DE SAUDE NOVA BARREIRA;120
4010884; POSTO DE SAUDE DA VILA SANTA TEREZINHA;120
2565064; UNIDADE DE SAUDE DE BARBADA;120
5338719; UBS AUTODROMO;120
2499126; ESF LIMA CAMPOS;120
2726114; PSF SEDE II SETENTA;120
7984235; UNIDADE BASICA DE SAUDE COQUEIRO;120
2479249; UNIDADE DE SAUDE DA FAMILIA DE BOA ESPERANCA;120
2476460; UNIDADE BASICA DE SAUDE DR FERRERINHA;120
6267270; UBS MARIA DO CARMO DO REGO;120
2713640; UBS IGARAPEBA;120
4020987; CLINICA DE SAUDE DR MARILDA FERRAZ SANTIAGO VARGAS;120
5608562; POSTO DE SAUDE PADRE XAVIER MICHELLE;120
3020010; UNIDADE DE SAUDE DA FAMILIA RITA MEIRE LIMA DA MOTA;120
4026519; UNIDADE DE SAUDE DA FAMILIA ALIPIO CORREIA;120
2509741; UNIDADE DE SAUDE DA FAMILIA DE ARAPIRANGA;120
5936942; USF DA SEDE;120
9770534; USF CID BRITO CARDOSO;120
2526212; UNIDADE DE SAUDE DA FAMILIA DE INDAIA;120
7971451; UNIDADE BASICA DE SAUDE VERANEIO;120
2100673; CENTRO DE VIGILANCIA EM SAUDE;120
7740174; UNIDADE BASICA DE SAUDE SANTA CRUZ;120
3167615; UNIDADE DE ATENCAO PRIMARIA A SAUDE SANTA BERNADETE;120
2547406; UBS LAGOA FUNDA;120
2485958; UPA 24 HORAS SERRA OSCARINA MIRANDA BORGES;120
2287706; ESF VARGEM GRANDE ANTONIO CARDOSO DA SILVEIRA;120
2288524; USF SERRINHA CAPELINHA;120
7449186; UBS DORIGO;120
2081083; SANTA CASA DE ASSIS;120
135607; UBS VALDIR ALVES PEREIRA;120
2091909; UNIDADE BASICA DE SAUDE DE TAQUARAL CAETANO PITELLI;120
2576988; POSTO DE SAUDE DA VILA SANTA TEREZINHA;120
2624354; PSF SANGA DA TOCA;120
51675; ESTRATEGIA SAUDE DA FAMILIA ESF SERTAO DO RIO BONITO;120
2302594; UNIDADE BASICA DE SAUDE DE CALMON;120
3178382; UNIDADE SAUDE DA FAMILIA 004;120
2436477; MATERNIDADE DARCY VARGAS;120
2661012; UNIDADE SANITARIA ORELINDA BEZ BORTOLOTTO;120
9898271; SESAU USF DR EVANDRO M DE ARRUDA DOM ANTONIO;120
2615495; UNIDADE DE SAUDE DA FAMILIA I VILA BELA;120
2533979; PROGRAMA DE SAUDE DA FAMILIA 02;120
2570033; UNIDADE BASICA DE SAUDE DA FAMILIA SAO VICENTE UBS 05;120
2000873; UNIDADE BASICA DE SAUDE EDSON SALES;119
7525710; UNIDADE DE SAUDE DA FAMILIA TENONE;119
2316862; USF BELA VISTA B POMBAL;119
5925584; ESF MARAPINIMA;119
2560291; UNIDADE DE SAUDE SETOR AEROPORTO PEIXE;119
2465493; UNIDADE DE SAUDE DA FAMILIA DO JOSIAS;119
2478811; POSTO DE SAUDE DA FAMILIA DE IPUEIRA DOS GOMES;119
4012550; CENTRO MUNICIPAL DE SAUDE DE CANGUARETAMA;119
7532008; UBS BOA VISTA;119
2711958; HOSPITAL ERMIRIO COUTINHO;119
7486111; UNIDADE BASICA DE SAUDE DR FRANCISCO SOARES;119
2304104; UNIDADE DE SAUDE DA FAMILIA YARA PINTO DE ANDRADE;119
2301075; PSF RURAL I;119
2301199; PSF CASTELINHO;119
6748139; CAPTAMED CUIDADOS CONTINUADOS LTDA;119
7837992; ASSOCIACAO SANTA LUZIA DE GOVERNADOR VALADARES;119
2211645; UNID MAT INF GERALDA S BERALDO POUSO ALEGRE;119
2103176; UNIDADE BASICA DE SAUDE DR MANOEL MAURO LADEIRA VILAS;119
2204592; UBS DE BOA SORTE;119
2269031; UNIDADE DE SAUDE DA FAMILIA VER MARIO SCOTELARO RODRIGUES;119
2284294; CLINICA DA FAMILIA ALBERTO SOBRAL;119
3193969; ESF DE PARQUE INDIANO;119
2022990; ESF CRUZ ALTA CAJURU;119
2035863; POSTO DE SAUDE APIAI MIRIM CAPAO BONITO;119
2074613; USF CAPORANGA SCRPARDO;119
2739178; UNIDADE BASICA DE SAUDE MARIA DO CARMO GONCALVES BONIATTI;119
2682966; UNIDADE BASICA DE SAUDE CUBATAO;119
2743000; POSTO DE SAUDE RIO DO MEIO ESF;119
2490862; UNIDADE SANITARIA SANTA CRUZ DO TIMBO;119
9981861; APS 11 CENTRO DE IMUNIZACAO;119
9259481; POSTO DE SAUDE INHACORA;119
2264617; UNIDADE DE SAUDE ASA BRANCA;119
5529417; PSF SAO FRANCISCO;119
2472589; ESF ASSARI;119
475297; UNIDADE DE SAUDE DA FAMILIA MODULO 06 EQ II DE JUINA;119
2768836; UNIDADE DE SAUDE DA FAMILIA SANTUARIO NOVO TRINDADE;119
7388195; UNIDADE SAUDE DA FAMILIA OLAIA ALVES DA SILVA;118
2677695; POSTO DE SAUDE DE CONCEICAO;118
6517749; UNIDADE DE ESF SELECTAS;118
7506678; PM STN UBS PICARREIRA;118
2468786; UNIDADE DE SAUDE DA FAMILIA TUPIRATINS;118
9696865; USF REGIANE DE MARIA FERNANDES LOPES;118
2465469; HOSPITAL SESP DE ZE DOCA;118
9411135; UNIDADE BASICA DE SAUDE DE CAJAZEIRAS;118
3983773; UNIDADE BASICA DE SAUDE BAIRRO DAS FLORES;118
2723263; UNIDADE BASICA DE SAUDE DO CAPITAO MOR;118
3005844; UNIDADE BASICA DE SAUDE BENEDITA DO CARMO LIMA;118
2606275; UNIDADE DE SAUDE ANILDA SOUTO ROCHA;118
2322625; UBSF MULATINHA VIRGOVINO ALVES DA ROCHA;118
2353164; USF SANTA RITA;118
218979; CENTRAL MUNICIPAL DE REDE DE FRIO DE SALOA;118
3849880; USF DE PIRANHAS;118
2004844; UBS CANAA;118
2720930; UNIDADE DE SAUDE OLHO DAGUA DOS DANDANHAS;118
5210143; UNIDADE DE SAUDE DA FAMILIA SEDE II;118
5522544; UNIDADE BASICA DE SAUDE DA FAMILIA DA BOIADEIRA II;118
2147890; POSTO DE SAUDE DO SAO JOAO DO BONITO;118
2204681; UNIDADE DE SAUDE 04 GENERAL DUTRA;118
2142422; UBS PONTELLO PITANGUI;118
6809944; UNIDADE BASICA DE SAUDE VILA CANAA;118
6521932; ESFSB LAJINHA;118
2484587; UNIDADE SAUDE DA FAMILIA DE SAO GERALDO;118
2295504; PAM MUNICIPAL DE SERTAO DOS COENTROS;118
2078252; SANTA CASA DE BIRIGUI;118
2070049; UBS DO PORUBA UBATUBA;118
9061657; ESF NOVO HORIZONTE;118
2490986; UNIDADE SANITARIA DE BARRA GRANDE KM 06;118
2411393; HOSPITAL REGIONAL SAO PAULO ASSEC;118
2253208; UBS BALSA;118
2396238; CENTRO DE SAUDE DE ARAGUAINHA;118
2397102; UNID DE SAUDE DA FAM 05 DE POXOREO;118
2391260; ESF VARGINHA;118
2550660; CENTRO DE SAUDE PRIMAVERA JARAGUA;118
2340356; PSF MANIRATUBA;118
2441276; CENTRO DE SAUDE DE SANTA ISABEL ALMERITA ELIAS DE CARVALHO;118
7280408; UNIDADE DE SAUDE DA FAMILIA RIO PARDO;117
3596370; UNIDADE BASICA DE SAUDE ANTONIO ENFERMEIRO;117
9359265; UNIDADE DE SAUDE DA FAMILIA DO ENGENHO;117
6273505; UNIDADE DE SAUDE DA FAMILIA DO BAIRRO ALTO BONITO;117
2614375; UNIDADE BASICA DE SAUDE APA;117
2677792; UNIDADE DE SAUDE DA FAMILIA DO BAIRRO NOVO;117
7519915; CENTRO DE SAUDE DA FAMILIA INGO ADAM;117
2658941; UNIDADE BASICA DE SAUDE ELENA MARIA BORGES;117
7179553; UBS SAO RAIMUNDO;117
2722933; UNIDADE BASICA DE SAUDE DE ACUDINHO;117
2478331; UNIDADE BASICA DE SAUDE RAIMUNDO FONTELE GOMES;117
9476105; UBS CENTRO II;117
9352929; UBS NACOES;117
2342537; UBSF MELO;117
6761135; USF ALTO DA FELICIDADE;117
257907; SALA MUNICIPAL DE VACINACAO PNI;117
6178855; UBS PEDRA TAPADA;117
5616298; HOSPITAL REGIONAL DR CLODOLFO RODRIGUES DE MELO;117
9595252; COORDENACAO DE VIGILANCIA EPIDEMIOLOGICA;117
3490335; UNIDADE DE SAUDE DA FAMILIA DA CIDADE BAIXA;117
3851524; USF VILA VITORIA;117
2514478; USF CLODOMIR AZEVEDO LOPES;117
2181436; UBS FATIMA DO PONTAL;117
2183420; POSTO DE SAUDE DE NEOLANDIA DE ITAPECERICA;117
2796465; CENTRO MUNICIPAL DE SAUDE DE RIACHINHO;117
2446227; USF SAO PEDRO;117
7065507; SES RJ UPA 24H ITABORAI;117
9414924; ESF LAGOA DE GRUSSAI;117
2026244; USF BOA VEREDA;117
5309379; CENTRO DE RESSOCIALIZACAO DE BIRIGUI SP;117
5426936; HOSPITAL SAO JOSE REGISTRO;117
9539; HOSPITAL MATERNO INFANTIL ANTONINHO DA ROCHA MARMO;117
5585147; UNIDADE BASICA DE SAUDE JOSE PEREIRA DE ALMEIDA TAMBAU;117
2032368; USF MARIA APARECIDA SANTOS MORCELLI CIDA MORCELLI MARABA;117
2681447; UBS JOSE JULIO DESPLANCHES;117
2658100; BATEIAS DE BAIXO ESF;117
2239132; UBS TIJUCA;117
2253380; UBS GRUPELLI;117
9098119; UBS UNIVERSAL;117
6020895; PSF SAGRADA FAMILIA;117
2494183; CENTRO DE SAUDE MUTIRAO ARIQUEMES;116
7121482; CASAI CASA DE APOIO A SAUDE INDIGENA DE JI PARANA;116
7449100; UNIDADE BASICA DE SAUDE JUSTINO MACIEL LEITE;116
2000059; U S F MARIA ALICE;116
5377501; UNI DE SAUDE DA FAMILIA I M DAS DORES BEZERRA PAU D ARCO;116
3759423; PS BOA ESPERANCA;116
2425769; POSTO DE SAUDE DE SERRINHA;116
5294134; UNIDADE BASICA DE SAUDE DO ALTO ALEGRE;116
3004600; ESF DR CELSO DANTAS FILHO;116
7577273; UNIDADE BASICA DE SAUDE NOVA CAICO;116
8014434; UNIDADE DE SAUDE DA FAMILIA DR OTACILIO COSTA LIRA;116
2375486; UNIDADE BASICA DE SAUDE ELOAH DIANA BEZERRA;116
2430967; UNIDADE DE SAUDE DA FAMILIA DE PAQUEVIRA;116
2636409; P S F DE POCO COMPRIDO;116
4021258; UNIDADE DE SAUDE DA FAMILIA MARIA CERQUEIRA;116
3749800; UBSF DR SINVAL CEZAR VASCONCELOS SAO FRANCISCO;116
2389126; PSF II ADAUTO ASSIS;116
8011605; USF VILA JARDIM;116
2598477; USF DA ROSEIRA;116
2133148; PSF OLARIA DE ARCOS;116
2104059; ESF BONANCA;116
2195925; PSF MARICOTA FERNANDES;116
9022678; UNIDADE BASICA DE SAUDE EUZEBIO JOSE MARTINS;116
6000843; USF ZE GAROTO;116
2082926; CASA DE SAUDE STELLA MARIS;116
2067447; UBS ARABA;116
2731762; CENTRO DE SAUDE MARIA APARECIDA SIANCHES BERGOSSI;116
2741016; UNIDADE BASICA DE SAUDE LAGEADO BONITO;116
2811502; UNIDADE DE PSF DE MORRO GRANDE 2;116
2262991; UNIDADE BASICA DE SAUDE SAO JOAO BATISTA;116
2228890; UNIDADE SANITARIA DE PRESIDENTE LUCENA;116
2604345; USF OURO FINO;116
8010862; UNIDADE BASICA DE SAUDE DE BURITINOPOLIS;116
6747019; POSTO DE SAUDE DE PAQUETA;115
6255809; UNIDADE DE SAUDE DA FAMILIA FRANCISCO FLOR FILHO;115
2615096; U E S F CAIP;115
3984591; U E S F LAERCIO CABELINE;115
2615541; UNIDADE SAUDE DA FAMILIA DE TACIATEUA;115
4006496; PMLAJ UBS DR LELIO SILVA;115
2469561; UNIDADE BASICA DE SAUDE VICENTE DE PAULA LUZINOPOLIS;115
2462702; UBS MATUSALEM;115
3897842; UNIDADE BASICA DE SAUDE BOA VISTA;115
2371898; POSTO DE SAUDE DE FLAMENGO;115
2653931; MATERNIDADE ARAKEN IRERE PINTO;115
2375559; UNIDADE DE SAUDE DA FAMILIA DE POCO DE PEDRA;115
2375656; UNIDADE DE SAUDE DA FAMILIA DE BARRO DURO;115
7185898; UNIDADE SAUDE DA FAMILIA BRAZ DE SOUZA BARRA;115
5872766; PSF NIELSON LUCIVANIO SALGADO DA SILVA;115
2635585; ESF SANTA ROSA;115
3284166; POLICLINICA CONEGO PEDRO DE SOUZA LEAO;115
2703599; POSTO DE LAGOA;115
2352508; PSF MUSSUREPE;115
7851464; UBS NILO COELHO;115
5674875; UNIDADE DE SAUDE DA FAMILIA DE NOVA REPRESA;115
2510642; USF VALE VERDE;115
9064109; USF MARIA CATHARINA PIRES RIBEIRO;115
2795019; PSF DR MANOEL ALVES VALADAO;115
2136309; POSTO DE SAUDE CAMPESTRE DE CARANDAI;115
2139707; POSTO DE SAUDE DE BURITIS DAS MULATAS;115
2296594; UFRJ INSTITUTO DE GINECOLOGIA;115
2057352; ESF JARDIM ELDORADO;115
2076047; CADIP VILA REGINA FERNANDOPOLIS;115
7544529; INST DE INFECT EMILIO RIBAS II BAIXADA SANTISTA;115
9975691; UNIDADE DE SAUDE EMIR ROTH;115
7758987; ESTRATEGIA DE SAUDE DA FAMILIA COLONINHA;115
2245841; UNIDADE BASICA DE SAUDE ALMIRANTE TAMANDARE DO SUL;115
4126947; EQUIPE DE SAUDE PRISIONAL DE URUGUAIANA;115
2391473; PSF COHAB NOVA;115
2462362; UBS SUMAUMA;114
7428804; PS DEUS ME DEU;114
3935531; UNIDADE BASICA DE SAUDE DE BONITO;114
3035115; UBS RETA;114
2334577; UBS MUTIRAO IRMA MARIA ALVES DE ALMEIDA;114
2712636; POSTO DE SAUDE DA FAMILIA USINA PEDROZA;114
2712342; UBS JESUS CRUCIFICADO;114
2433303; UNIDADE DE SAUDE DA FAMILIA JOSEFA ANA DA CONCEICAO;114
9413170; USF OLGA CARNEIRO DE OLIVEIRA;114
6261639; UNIDADE DE SAUDE DA FAMILIA DR PAULO ROBERTO DA SILVA MORAIS;114
3011186; UNIDADE DE SAUDE DA FAMILIA PSF 01;114
3850900; UNIDADE DE SAUDE DA FAMILIA DO BOM JESUS;114
2140683; UBS DE BOM JESUS DO BAGRE QUARTA ESF;114
5086604; UNIDADE DE SAUDE VILA IDEAL;114
2115352; ESF IMBIRUCU;114
2114364; CENTRO MUNICIPAL DE SAUDE DE SAO JOSE DO MANTIMENTO;114
7657927; USF VALPARAISO;114
6220584; SES RJ UPA 24H BOTAFOGO;114
2747065; CENTRO DE SAUDE II IBITINGA;114
3827836; UPA PINHEIRINHO;114
2538326; UNIDADE SANITARIA SEDE DE IRATI;114
2379988; UNIDADE SANITARIA DE LACERDOPOLIS;114
2418649; CENTRO DE SAUDE II MARIA RASVEILER JUNKES;114
9127674; UNIDADE DE SAUDE PRATA;114
2232669; ESF BARRA SANTA VITORIA DO PALMAR;114
2224119; ESF JOSE INACIO DE MATTOS FILHO;114
2361442; ESF SANTA MARIA ARYOVALDO MARIA BENTO;114
2471442; PSF XIII ANA NERI;114
2390698; UNIDADE BASICA DE SAUDE IRMA MARIA CLARA;114
2339072; HEMOCENTRO COORD EST DE GOIAS PROF NION ALBERNAZ HEMOG;114
2339072; HEMOCENTRO COORD EST DE GOIAS PROF NION ALBERNAZ HEMOGO;114
2589893; CENTRO DE SAUDE ANFREMON FERREIRA DE FIGUEIREDO;113
9012729; UNIDADE SAUDE DA FAMILIA VILA VERDE;113
242128; UBS ANDRES SENA PACHECO;113
2953684; ESF PASTOR JOSE DE ARIMATEIA CANAA;113
2463865; UBSF DE SANTANA;113
7691165; UBS 28 BAIXAO;113
3496007; UBSF BARRO PRETO;113
9403485; POSTO DE SAUDE PALESTINA;113
6187838; CENTRO DE SAUDE JACO;113
2475782; POSTO DE SAUDE DE SAUDADE;113
2714647; USF 07 CAMPO DO AVIAO;113
5711606; USF DO SAO CRISTOVAO;113
2413027; U S F ISRAVAN LEMOS BARCELOS;113
3485684; UNIDADE DE PSF LEONARDO SANTOS SARQUIS;113
3627616; USF MAE BENZINHA;113
5360668; PSF VII RURAL;113
2506033; SAUDE DA FAMILIA DO ONHA;113
2525852; UNIDADE DE SAUDE DA FAMILIA MARTINS JOSE DOS SANTOS;113
6980538; PSF ELDORADO DE ARCOS;113
2103664; UNIDADE DE SAUDE DA FAMILIA DR VANDERLEI VALE;113
2103486; ESF BENEVIDES;113
2103087; CENTRO DE SAUDE ELOI NOGUEIRA DA CUNHA;113
3340503; HOSPITAL E MATERNIDADE SAO FRANCISCO DE ASSIS S A;113
3020592; ESF PONTAL;113
2289172; USF GETULIO VARGAS;113
6680704; SMS UPA 24H COSTA BARROS AP 33;113
6269974; POSTO DE SAUDE VILA DAS PALMEIRAS;113
2740931; UNIDADE BASICA DE SAUDE NATINGUI ESF;113
4057678; UBSF SERTAOZINHO;113
2261871; POSTO DE SAUDE DA COLONIA NOVA;113
374806; ESF CLIVATTI;113
4067207; PREF MUN S BORJA SMSUSF 03;113
7733763; USF ITINERANTE VIAMAO;113
2311488; CENTRO DE SAUDE DE LUCIARA;113
6989446; DISTRITO SANITARIO ESPECIAL INDIGENA ARAGUAIA;113
6355978; UNIDADE DE SAUDE DA FAMILIA JARDIM IBIRAPUERA;113
2330504; UNIDADE DE SAUDE DA FAMILIA JARDIM INDEPENDENTE II;112
950920; UNIDADE BASICA DE SAUDE INDIGENA FLONA DO TAPAJOS;112
2614952; UNIDADE MOVEL MEDICOODONTOLOGICO;112
5546087; UNIDADE DE SAUDE DA FAMILIA DR HENRIQUE LIMA DE MENESES;112
3886344; UNIDADE DE ESF ZE PEQUENO;112
2453304; UBS DE ALTAMIRA;112
2462575; UBS DR JOSE DE ABREU SILVA;112
6454550; POSTO DE SAUDE DO MANAUS;112
3616819; UNIDADE DE SAUDE DA FAMILIA VILA BATALHA;112
2465531; UNIDADE DE SAUDE DA FAMILIA ANTONIA BATISTA SILVA;112
7862725; UNIDADE BASICA DE SAUDE JACARE;112
3966046; POSTO DE SAUDE AGOSTINHO SALOMAO;112
2372169; USF PREFEITO ANASTACIO SOARES DE LIMA;112
6481760; POSTO DE SAUDE DE GURGURI;112
2483653; UNIDADE DE SAUDE DA FAMILIA HERMINIO BARBOSA DA SILVA;112
2507463; UNIDADE BASICA DE SAUDE DR LUIZ ERLON RODRIGUES;112
2119595; USF 03 ITAMARATI;112
6266894; PSF VILA RAMOS;112
2449188; UBS DA VILA;112
2059436; USF JOSE DOCE FILHO;112
7521332; ESTRATEGIA DE SAUDE DA FAMILIA LAGOA;112
2248476; UBS CHARRUA;112
3290034; UNIDADE ESF BELA UNIAO;112
3445437; UNIDADE ESF SANTO ANTAO;112
2376342; UNIDADE DE SAUDE FAMILIA UIRAPURU;112
7535910; PSF RURAL III SERINGAL;112
2438607; UNIDADE BASICA DE SAUDE 02 NORTE;112
2674858; UNIDADE SAUDE DA FAMILIA NOVA OLINDA;111
2329085; UNIDADE BASICA DE SAUDE VILA MIRANDA;111
2621665; UNIDADE DE SAUDE DA FAMILIA SAO JOSE;111
6006442; CENTRO DE SAUDE DA FAMILIA DARIO ANTUNES;111
3514978; UNIDADE DE SAUDE DA FAMILIA ELONICE DE SOUSA DA SILVA;111
2531305; UNIDADE DE SAUDE DA FAMILIA CENTRO NOVO;111
6132278; UBSF DE COMUM;111
2407019; UNIDADE BASICA DE SAUDE DR LEONIDAS DEOLINDO SACI;111
6218857; UNIDADE BASICA DE SAUDE DA FAMILIA DE N S LOURDES;111
4012542; UBS AREIA BRANCA;111
2375621; UNIDADE BASICA DE SAUDE DA FAMILIA DE SERRINHA;111
2334453; UBS CONTENDAS ANTONIO C BARBOSA;111
2343274; UNIDADE SAUDE DA FAMILIAPSF IV LOT RENATO RIBEIRO I;111
2607778; UBSF MATA VIRGEM;111
2634945; ESTRATEGIA DE SAUDE DA FAMILIA DE JUTAI ESF 05;111
7612788; PSF PARAISO;111
967696; UNIDADE SAUDE DA FAMILIA MARINITA OLIVEIRA;111
2706490; POLICLINICA MUNICIPAL DE ALAGOINHAS;111
9973893; USF BADU;111
5297559; ESFSB CENTRO III;111
2525046; UNIDADE DE SAUDE DA FAMILIA DE FAISQUEIRA;111
2154056; UNIDADE BASICA DE SAUDE DO CERVO;111
