CNES;Estabelecimento de Saúde;Total de Doses Aplicadas Monovalente;1ª Dose;2ª Dose;3ª Dose;Dose Reforço;1° Dose Reforço;2° Dose Reforço;3° Dose Reforço;Dose Adicional;Dose Única
2609339; UBSF MATA FRIA HOZANO FERREIRA NUNES;483;10;0;0;4;0;467;0;2;0
2279193; UNIDADE DE SAUDE DA FAMILIA DO HORTO FLORESTAL;45;10;0;0;35;0;0;0;0;0
2473054; CERMAC CENTRO ESTADUAL DE REF DE MEDIA E ALTA COMPLEXIDAD;19;10;0;0;9;0;0;0;0;0
2469782; UNIDADE BASICA DE SAUDE DE SAO BERNARDO;14;10;0;0;0;4;0;0;0;0
5520681; PSF DR JOSE SILVIO DE MORAES;10;10;0;0;0;0;0;0;0;0
7385390; UBS VILA GARIMPEIRA;10;10;0;0;0;0;0;0;0;0
9520686; UNIDADE BASICA DE SAUDE DA QUADRA 60;10;10;0;0;0;0;0;0;0;0
2820072; UBS MARIA DO SOCORRO BILIO BELEM;10;10;0;0;0;0;0;0;0;0
2325586; POSTO DE SAUDE VINAGREIRA;10;10;0;0;0;0;0;0;0;0
7948603; UNIDADE BASICA DE SAUDE MAE SEBASTIANA;10;10;0;0;0;0;0;0;0;0
6749690; CLINICA BERNARDO CUNHA;10;10;0;0;0;0;0;0;0;0
6492975; SECRETARIA DA SAUDE DE APUIARES;10;10;0;0;0;0;0;0;0;0
7677367; SAMU 192 CEARA USB SENADOR POMPEU;10;10;0;0;0;0;0;0;0;0
2342588; UNIDADE DE SAUDE DA FAMILIA TORROES;10;10;0;0;0;0;0;0;0;0
6998453; UNIDADE BASICA DE SAUDE ANIBAL LUSTOSA SOBRINHO;10;10;0;0;0;0;0;0;0;0
2631504; ESF MUTIRAO;10;10;0;0;0;0;0;0;0;0
2630982; CENTRO DE SAUDE DR ADALBERTO DA SILVA CASTRO;10;10;0;0;0;0;0;0;0;0
3820130; PSF PRETA GOMES;10;10;0;0;0;0;0;0;0;0
2638126; U S F PAU SANTO;10;10;0;0;0;0;0;0;0;0
2009218; UNIDADE DE SAUDE DA FAMILIA HUMAITA;10;10;0;0;0;0;0;0;0;0
7053053; UBS ADELSON MACIEL DE FIGUEIREDO;10;10;0;0;0;0;0;0;0;0
2705540; CENTRO DE ATENCAO PSICOSSOCIAL DE COLATINA;10;10;0;0;0;0;0;0;0;0
5148545; CRAI DE COLATINA;10;10;0;0;0;0;0;0;0;0
3321738; INCORDIS ASSISTENCIA MEDICA LTDA;10;10;0;0;0;0;0;0;0;0
6660460; MEDWORK;10;10;0;0;0;0;0;0;0;0
2286017; UNIDADE BASICA DE SAUDE SANTA TEREZINHA;10;10;0;0;0;0;0;0;0;0
2536560; UNIDADE DE SAUDE DA FAMILIA V VILA INDUSTRIAL;10;10;0;0;0;0;0;0;0;0
2470624; UBS ESF DR CLEMENTINO BARROS WANDERLEI;10;10;0;0;0;0;0;0;0;0
2569868; UBS JOAO JESUS DE SA MOSSAMEDES;10;10;0;0;0;0;0;0;0;0
5932696; PS FENELON GUEDES PEREIRA;206;9;110;0;87;0;0;0;0;0
9748245; ESF SANTA CRUZ ESTRATEGIA SAUDE DA FAMILIA SANTA CRUZ;261;9;88;0;21;0;79;0;64;0
7366655; UNIDADE MISTA DE SAUDE DAURA RIBEIRO;88;9;79;0;0;0;0;0;0;0
3825752; PRONTO SOCORRO PESTANA P S ANDRE SACCO;320;9;60;0;186;0;65;0;0;0
2385937; UNIDADE SAUDE DA FAMILIA DE VILA NOVA;2587;9;43;5;1679;20;830;0;1;0
7378769; POSTO DE SAUDE DE CAJUEIRO;246;9;40;0;144;0;52;0;0;1
9416129; ESF CURRAL NOVO;219;9;39;0;34;0;136;0;0;1
9993703; UNIDADE DE SAUDE DA FAMILIA IGUAPE;47;9;37;0;0;0;0;0;0;1
2346419; USF NOSSA SENHORA DO CARMO;346;9;32;0;105;0;188;12;0;0
6430651; SECRETARIA MUNICIPAL DE SAUDE;84;9;31;44;0;0;0;0;0;0
2440113; UNIDADE DE SAUDE DA FAMILIA BANDEIRANTES TRINDADE;50;9;29;12;0;0;0;0;0;0
7862458; ESF PRIMAVERA;996;9;27;0;300;10;646;1;2;1
954713; UBS CARLA APARECIDA MARTINS ALVES;171;9;27;0;71;0;64;0;0;0
2066408; PAS DISTRITO DE COCAES SARAPUI;258;9;26;0;89;9;125;0;0;0
2418576; REGIAO 09 TIJUQUINHAS;429;9;24;0;157;0;220;2;7;10
2528088; UBASF ADIL UCHOA DE ARAUJO;33;9;24;0;0;0;0;0;0;0
7086490; UNIDADE BASICA DE SAUDE DA FAMILIA CENTRAL UBS 02;33;9;24;0;0;0;0;0;0;0
211141; PSF SELENIR RODRIGUES MACIEL SANTA MARIA II;363;9;23;0;101;4;225;1;0;0
6225853; USF SERRA DOURADA;91;9;22;0;38;0;5;17;0;0
4077326; UNIDADE EQUIPE 17 DE SAUDE DA FAMILIA DE PRIMAVERA DO LESTE;60;9;22;5;7;10;7;0;0;0
2605570; UBS BENILDES DE MEDEIROS FERNANDES;76;9;22;15;1;29;0;0;0;0
2636026; USF SAO JOAO;222;9;20;0;125;0;68;0;0;0
2340178; USF VILA FATIMA;120;9;20;4;23;3;59;2;0;0
440817; UNIDADE DE SAUDE ELOIR CHAVES;59;9;20;6;14;0;10;0;0;0
7764634; UBS SAO PEDRO PEDRO FRANCISCO DOS SANTOS;30;9;20;0;1;0;0;0;0;0
2487195; UNIDADE DE SAUDE DA FAMILIA RENOVACAO AVENIDA SILVA;278;9;19;2;92;11;145;0;0;0
3088898; ESF 04 ANA LUIZA;28;9;19;0;0;0;0;0;0;0
93165; UNIDADE BASICA DE SAUDE JAMIL ELEONOR GARCIA;31;9;18;0;1;0;0;0;3;0
3003477; PSF PIERINA R SALVIATTO DE BROTAS;373;9;18;0;146;0;200;0;0;0
2413140; ESFSB DE CALDEIRAO;96;9;18;64;0;5;0;0;0;0
7483716; UNIDADE BASICA DE SAUDE MARIO MEIRA AMORIM;115;9;17;0;33;25;31;0;0;0
3148505; USF BOCAYUVA CUNHA;46;9;17;0;20;0;0;0;0;0
2309300; CENTRO DE SAUDE SALOMAO FIQUENE;33;9;17;7;0;0;0;0;0;0
2468417; USF NANA PRADO C SOUZA P NACIONAL;72;9;16;0;43;0;4;0;0;0
6248462; POSTO DE VACINACAO E PEDIATRIA MARIA DA CONCEICAO DE LIMA;72;9;16;17;6;10;14;0;0;0
3560570; USF DR DIRCEU DE CAMARGO COUTINHO COLONIA;2126;9;15;6;698;6;1389;3;0;0
2792729; PSF PAIOLINHO RED SERRA;160;9;15;0;42;2;92;0;0;0
4030729; UBS BREJINHO;48;9;15;0;9;6;9;0;0;0
2783215; POSTO DE SAUDE DE IGUIPORA;184;9;14;0;41;0;108;6;4;2
9962557; UNIDADE BASICA DE SAUDE DR PAULO ACHERMAN;37;9;14;2;0;7;3;0;2;0
2620707; UNIDADE DE SAUDE DA FAMILIA PARQUE JABUTICABEIRA;332;9;14;0;99;5;205;0;0;0
2282844; POSTO DE SAUDE DA FAMILIA DE BARRA ALEGRE;62;9;14;0;22;0;16;1;0;0
6129013; UNIDADE BASICA DE SAUDE BELA VISTA;45;9;14;0;19;2;0;0;0;1
3734471; SALA DE VACINA FUNORTE;769;9;13;0;246;0;497;0;4;0
2294680; UBS VALAO DOS MILAGRES LUPERCINIO MARTINS RIBEIRO;191;9;13;0;12;0;157;0;0;0
2512181; ESTRATEGIA SAUDE DA FAMILIA 6 CRUZEIRO;745;9;12;5;645;4;58;12;0;0
2226448; UNIDADE BASICA DE SAUDE DR PAULO CARDOSO DORA;837;9;11;0;166;16;623;2;10;0
6408230; ESF VI ALTO DO JIQUIRI;250;9;11;0;162;0;68;0;0;0
5353130; USF ANTONIO FERNANDES TONINHO CAPIVARA ESFIII;48;9;11;0;21;0;5;2;0;0
2454858; UNIDADE BASICA DE SAUDE VILA 7 DE SETEMBRO;41;9;11;0;13;0;8;0;0;0
2014858; USF L 32;22;9;11;0;2;0;0;0;0;0
3281035; UNIDADE DE SAUDE DA FAMILIA DO SAO MIGUEL;27;9;11;7;0;0;0;0;0;0
2532115; USF LUCINDA B DE SOUZA PONTE;20;9;11;0;0;0;0;0;0;0
2267748; UNIDADE DE SAUDE DA FAMILIA BOA VISTA;113;9;10;0;3;0;55;36;0;0
2477084; UNIDADE DE SAUDE DA FAMILIA ARLINDO BEZERRA DA SILVA;23;9;10;0;3;0;1;0;0;0
2556537; UNIDADE BASICA DE SAUDE WANDERLEY NASCIMENTO;26;9;10;6;1;0;0;0;0;0
2045249; SECRETARIA MUNICIPAL DE SAUDE DR ENNIO BOTELHO PERRONE;22;9;10;3;0;0;0;0;0;0
3493237; ESF PORTO DE FORA;20;9;10;1;0;0;0;0;0;0
2532123; USF BEIRA RIO PORTO;19;9;10;0;0;0;0;0;0;0
2345048; USF AGUAS COMPRIDAS I E II;148;9;9;0;33;0;76;20;0;1
7858353; ESF CONSELHEIRA NEUZA PACHECO;48;9;9;0;21;0;9;0;0;0
7949200; ESF MARCELINO ALVES DA SILVA;57;9;9;0;20;0;16;3;0;0
2558637; UNIDADE DE SAUDE DA FAMILIA SANTA ROSA;50;9;9;2;13;2;15;0;0;0
3578801; UBS QUEIMADA GRANDE;53;9;9;0;8;0;27;0;0;0
2816806; UNIDADE BASICA DE SAUDE M FRANCISCA DAS VIRGENS;31;9;9;0;8;0;5;0;0;0
2721473; PSF POVOADO CABOCLO;21;9;9;0;3;0;0;0;0;0
2831694; UNIDADE SAUDE DA FAMILIA INTERIOR;24;9;9;0;2;0;3;1;0;0
9427813; ESF VI HELANA SALDANHA VERAS;19;9;9;0;1;0;0;0;0;0
9239529; ESF RENASCENCA;21;9;9;0;0;1;1;0;0;1
3567028; UBSF VIII BATISTA;53;9;9;3;0;32;0;0;0;0
7829698; UNIDADE DE SAUDE DA FAMILIA PRADO;21;9;9;2;0;1;0;0;0;0
267139; UBS BENEDITO PINGA FOGO DE OLIVEIRA;19;9;9;0;0;1;0;0;0;0
2246244; ESF VILA MATTOS PASSO FUNDO;18;9;9;0;0;0;0;0;0;0
2447398; UNIDADE DE SAUDE DA FAMILIA MOD I;26;9;8;0;8;0;0;0;1;0
2487349; UNIDADE DE SAUDE DA FAMILIA SAGRADA FAMILIA MANGALO;152;9;8;0;56;0;79;0;0;0
2714361; PSF VILA DA CONCEICAO;53;9;8;0;17;0;9;10;0;0
2182165; UNIDADE DE SAUDE DA FAMILIA SEVILHA B II;26;9;8;0;9;0;0;0;0;0
951544; UNIDADE DE SAUDE DA FAMILIA CLERISTON ANDRADE;21;9;8;0;4;0;0;0;0;0
6382347; CENTRO DE SAUDE JULIO TELES DE SOUZA;21;9;8;0;2;0;2;0;0;0
2275740; POSTO DE SAUDE COMUNIDADE 1 DE MAIO;18;9;8;0;1;0;0;0;0;0
3388964; UBS VILA LOBAO CARMELINA;17;9;8;0;0;0;0;0;0;0
6595456; PSF CASCATINHA;83;9;7;0;18;0;45;3;0;1
5070562; PSF SAO SEBASTIAO;26;9;7;0;7;0;3;0;0;0
2320835; UNIDADE BASICA DE SAUDE VILA DO EQUADOR;22;9;7;0;6;0;0;0;0;0
2779315; UNIDADE SANITARIA DO BAIRRO TRINTA REIS;18;9;7;0;2;0;0;0;0;0
2014483; USF S 10;17;9;7;0;1;0;0;0;0;0
2706717; PSF 5 DO ENGENHO BELEZA;46;9;7;15;0;12;3;0;0;0
2438593; UNIDADE BASICA DE SAUDE ESF 10 PARQUE ITAPUA I;22;9;7;6;0;0;0;0;0;0
2456249; UBS BOCA DA MATA;16;9;7;0;0;0;0;0;0;0
800015; CLINICA POPULAR DR GENESIO BORGES DE ANDRADE;16;9;7;0;0;0;0;0;0;0
2160226; ESTRATEGIA DE SAUDE DA FAMILIA SAO SEBASTIAO E VALE DO SOL;605;9;6;0;152;0;434;4;0;0
2111624; HOSPITAL JOAO PENIDO;86;9;6;0;71;0;0;0;0;0
9200606; CMRF VIGILANCIA EPIDEMIOLOGICA SUZANO;56;9;6;1;13;1;26;0;0;0
3482480; USF VILA SOFIA;32;9;6;0;6;3;8;0;0;0
2404346; PSF PALMEIRA DOS SOARES;19;9;6;0;3;0;1;0;0;0
5497310; ESF LAGOA NOVA THEOBROMA;16;9;6;0;1;0;0;0;0;0
3010120; UNIDADE BASICA DE SAUDE FAVELANDIA;37;9;6;0;0;10;12;0;0;0
2438631; UNIDADE BASICA DE SAUDE ESF 04 E ESF 19 QD 02 LESTE;22;9;6;7;0;0;0;0;0;0
5662370; POSTO DE SAUDE SANTISSIMA TRINDADE;15;9;6;0;0;0;0;0;0;0
2133148; PSF OLARIA DE ARCOS;146;9;5;0;44;0;87;0;0;1
2638282; U S F JARDIM IPIRANGA;17;9;5;0;3;0;0;0;0;0
2004585; UNIDADE DE SAUDE DA FAMILIA JOSE CORREIA DE LIMA;15;9;5;0;1;0;0;0;0;0
5304032; ESF WALDOMIRO BELTRAO DE MIRANDA;14;9;5;0;0;0;0;0;0;0
6354610; SECRETARIA MUNICIPAL DA SAUDE DE SALTO;14;9;5;0;0;0;0;0;0;0
2419688; CENTRO DE ESPECIALIDADES MEDICAS DR JORGE TOSHIO FUJII;14;9;5;0;0;0;0;0;0;0
7179685; CENTRO SAUDE ANIZIA BORGES PSF D CEREJEIRAS PSF G;21;9;4;5;2;1;0;0;0;0
4214838; ESF NACOES;24;9;4;10;0;1;0;0;0;0
2219964; EAP VILA MARIANA;14;9;4;1;0;0;0;0;0;0
6462049; UNIDADE DE SAUDE DA FAMILIA 12 OTAVIO CAMOES;14;9;3;1;1;0;0;0;0;0
2776553; UNIDADE SAUDE DA FAMILIA PSF II PEDRALVA;13;9;3;0;1;0;0;0;0;0
2743027; ESF RIO GUARANI;37;9;3;25;0;0;0;0;0;0
2440253; UNIDADE BASICA DE SAUDE ESF 01 QD 03 S OESTE;21;9;3;8;0;1;0;0;0;0
6452051; POSTO DE SAUDE BARRA DO RIO;19;9;3;2;0;4;1;0;0;0
5473950; USF JARDIM ALCANTARA;12;9;3;0;0;0;0;0;0;0
9462813; RAPOSOS C M I DRA MARIOLGA DIAS DE FIGUEIREDO;36;9;2;0;12;0;12;0;1;0
6574106; UBS DR JOAO WERNECK DE CARVALHO;25;9;2;2;9;2;0;0;0;1
2008904; POSTO DE SAUDE SANTO INACIO SL QUITUNDE;13;9;2;0;2;0;0;0;0;0
2399407; USF INTEGRADA QUALIDADE DE VIDA;12;9;2;0;1;0;0;0;0;0
2632640; UNIDADE DE SAUDE DA FAMILIA JAMILY DANTAS DE LIMA;12;9;2;0;0;0;1;0;0;0
2264943; UNIDADE DE SAUDE ALTO ERECHIM;11;9;2;0;0;0;0;0;0;0
2168030; ESF DR VALTER GOMES ROSA;36;9;1;0;9;0;17;0;0;0
9321314; UNIDADE DE SAUDE DE BOA ESPERANCA;23;9;1;0;0;13;0;0;0;0
2201798; PSF SAO LUIZ;15;9;1;3;0;2;0;0;0;0
9494898; PSF FLORENTINO BEZERRA DE CARVALHO;10;9;1;0;0;0;0;0;0;0
2412462; UNIDADE DE SAUDE DA FAMILIA ALBINO JOSE DA ROCHA;10;9;1;0;0;0;0;0;0;0
7774230; UBSF TANGARA E RIO DAS PEDRAS;10;9;1;0;0;0;0;0;0;0
2245140; PSF SANTA LUCIA MARAU;10;9;1;0;0;0;0;0;0;0
2030225; POSTO DE ATENDIMENTO PIONEIROS DE GUARA;11;9;0;0;2;0;0;0;0;0
9306196; USF SAO TOME;9;9;0;0;0;0;0;0;0;0
7427131; UNIDADE BASICA DE SAUDE DA FAMILIA DA CURVA DA LINHA;9;9;0;0;0;0;0;0;0;0
2614022; UNIDADE SAUDE DA FAMILIA CURVA DA MATA DO BOI;9;9;0;0;0;0;0;0;0;0
6298915; UNID BASICA DE SAUDE DA FAMILIA DA VILA MARCONY;9;9;0;0;0;0;0;0;0;0
2327457; POSTO DE SAUDE DE CAICARA;9;9;0;0;0;0;0;0;0;0
7405103; UNIDADE DE SAUDE DA FAMILIA PORTAL;9;9;0;0;0;0;0;0;0;0
2420953; U B S JOSE ALVES DO NASCIMENTO;9;9;0;0;0;0;0;0;0;0
3750663; USF VIRIATO LOBO;9;9;0;0;0;0;0;0;0;0
6970389; CASA DA MULHER DE COLATINA;9;9;0;0;0;0;0;0;0;0
2276100; UBS PARQUE NIAGARA UNIDADE LUIS CLAUDIO L DIAS;9;9;0;0;0;0;0;0;0;0
9548823; UNIDADE BASICA DE SAUDE SAO LUIZ;9;9;0;0;0;0;0;0;0;0
2604302; CENTRO DE SAUDE ANA POUPINA;9;9;0;0;0;0;0;0;0;0
2709449; ESF DR JOSE QUEIROZ PEREIRA;491;8;133;0;216;0;134;0;0;0
2612984; UNIDADE BASICA DE SAUDE PSF I;75;8;62;0;2;0;0;0;3;0
9679677; UNIDADE DE SAUDE DA FAMILIA DR EDMUNDO LOPES DE CASTRO;178;8;60;0;103;0;0;0;0;7
2266806; UNIDADE DE SAUDE DA FAMILIA PONTA GROSSA;478;8;52;0;130;0;280;0;3;5
2455129; UNIDADE BASICA DE SAUDE MAE DOS ANJOS;111;8;40;1;62;0;0;0;0;0
6358187; SMS ARUJA;388;8;36;0;128;4;212;0;0;0
7781199; UNIDADE DE SAUDE DA FAMILIA CARLOS COSTA FILHO;110;8;33;0;68;0;0;0;0;1
4083245; UNIDADE BASICA DE SAUDE PSF IV;88;8;31;44;5;0;0;0;0;0
9072160; UBS DO SAO CRISTOVAO;78;8;30;0;7;0;1;10;22;0
7237464; UNIDADE BASICA DE SAUDE DONA JOANA;87;8;30;0;20;0;29;0;0;0
5867363; UNIDADE DE SAUDE DA FAMILIA DA LAGOA DANTA;115;8;25;40;4;1;25;1;11;0
2346435; USF JARDIM CAMARAGIBE;188;8;24;0;46;0;104;6;0;0
2832151; CENTRAL DE VACINACAO MUNICIPAL;50;8;23;9;0;10;0;0;0;0
5091209; UNIDADE BASICA DE SAUDE SAO SEBASTIAO;1904;8;21;2;268;11;1201;387;1;5
7714521; ESF SAO MIGUEL;245;8;21;0;110;1;102;0;1;2
6401163; UNIDADE DE SAUDE DA FAMILIA AUREA OLIVEIRA DE CARVALHO;59;8;21;29;1;0;0;0;0;0
3444635; PSF DE SANTANINHA;29;8;21;0;0;0;0;0;0;0
2279711; UBS VEREADOR PAULO CESAR NOGUEIRA COTIARA;1865;8;20;0;404;0;1373;3;57;0
2344890; POLICLINICA RIO DOCE II ETAPA;106;8;20;76;2;0;0;0;0;0
317160; ESF JARDIM ELDORADO;221;8;19;0;62;0;43;2;4;83
3008940; USF DE ITALEGRE;43;8;19;0;4;0;11;1;0;0
2438801; UNIDADE DE SAUDE DA FAMILIA PALMARES I TRINDADE;31;8;19;2;2;0;0;0;0;0
2769484; UNIDADE DE SAUDE DA FAMILIA BOM SUCESSO;32;8;19;5;0;0;0;0;0;0
2181126; UNIDADE BASICA DE SAUDE SAGRADO CORACAO DE JESUS;1167;8;18;2;665;8;458;0;2;6
7992025; VIGILANCIA EPDEMIOLOGICA;59;8;17;0;30;0;1;0;3;0
494461; CENTRO DE IMUNIZACAO;77;8;17;0;35;0;17;0;0;0
2536307; USF COLMEIA PARK MOISES MAIA FIRMO;119;8;17;0;32;10;51;1;0;0
2468484; UBS VIVIANE PEDREIRA;70;8;17;16;28;0;1;0;0;0
9074805; UPA CAMPO DOS ALEMAES;24;8;16;0;0;0;0;0;0;0
2480239; POSTO DE SAUDE DE SACRAMENTO;45;8;15;0;8;0;14;0;0;0
555215; UBS GERALDO VELOSO;36;8;15;6;0;7;0;0;0;0
2305151; PSF MORRO DOS CONVENTOS;1065;8;14;0;696;0;346;1;0;0
3438260; UBS COQUEIRO;55;8;14;0;6;0;2;0;0;25
5129982; USF MARCIANA ANDRADE DO CARMO;31;8;14;9;0;0;0;0;0;0
2287714; UBS MORRO DO GAMA MARIA JOAQUINA NAMBUCO;35;8;13;0;7;3;4;0;0;0
2133202; PSF SAO VICENTE DE ARCOS;135;8;11;0;23;0;87;5;0;1
277762; UNIDADE BASICA DE SAUDE SAO ROQUE;52;8;11;0;10;8;15;0;0;0
5691982; PSF COHAB I;19;8;11;0;0;0;0;0;0;0
2081849; UBS DR TAMINATO TION;34;8;10;0;16;0;0;0;0;0
212407; UNIDADE DE SAUDE DA FAMILIA DR WALTER P LOBATO;30;8;10;0;12;0;0;0;0;0
6790828; UNIDADE DE SAUDE DA FAMILIA DO OSCAZAO;30;8;10;0;7;0;5;0;0;0
6128947; UNIDADE BASICA DE SAUDE IPIRANGA DE CURVELO;37;8;10;12;0;7;0;0;0;0
2864940; UBS XIQUE XIQUE I II E III DR XISTO ZENO VALONES;36;8;10;18;0;0;0;0;0;0
6864880; SMS DE MALLET;26;8;9;0;7;0;1;0;1;0
7125097; USF ELZANIR FERREIRA;61;8;9;0;24;0;20;0;0;0
2806177; UNIDADE BASICA DE SAUDE DE BARRIGUDA;20;8;9;0;2;0;0;0;0;1
2652188; POSTO DE SAUDE DO KM 35;29;8;9;1;0;0;11;0;0;0
2370107; ESTRATEGIA DE SAUDE DA FAMILIA LUIZ MOREIRA DE FREITAS;18;8;9;1;0;0;0;0;0;0
2344181; UNIDADE DE SAUDE DE BOAS NOVAS;55;8;8;0;11;0;7;16;5;0
7193092; UNIDADE DE SAUDE DA FAMILIA BARREIRO;22;8;8;0;4;0;0;0;1;1
2487330; UNIDADE DE SAUDE DA FAMILIA URBIS III;138;8;8;0;51;0;71;0;0;0
2346303; USF EXPANSAO TIMBI;144;8;8;0;48;0;78;2;0;0
2392577; UNIDADE DE SAUDE ESPIGAO DO LESTE;24;8;8;0;6;0;1;0;0;1
2800608; UNIDADE DE SAUDE DA FAMILIA SAO ROQUE DOS MACACOS;24;8;8;0;5;0;3;0;0;0
3283968; UBSF RIACHO;21;8;8;0;5;0;0;0;0;0
7794045; UBS JOSEFA FRANCISCA DE MENEZES;19;8;8;0;3;0;0;0;0;0
2768968; UBS II RITA JOSEFA DIAS;23;8;8;5;2;0;0;0;0;0
6613411; ESF JOSE DOMINGOS DOS SANTOS;18;8;8;0;2;0;0;0;0;0
2007800; UNIDADE DE SAUDE DA FAMILIA DE MALHADAS;18;8;8;0;1;0;1;0;0;0
3774783; PSF JUVENAL PEREIRA DA SILVA USF DE PRAIA;17;8;8;0;1;0;0;0;0;0
2682486; UBS SANTA ROSA I;21;8;8;2;0;3;0;0;0;0
2421984; 11 UNIDADE BASICA DE SAUDE JOSE ALBINO DOS SANTOS;16;8;8;0;0;0;0;0;0;0
6544266; UNIDADE BASICA DE SAUDE DR JOAO ANTONIO LETTI;16;8;8;0;0;0;0;0;0;0
7120931; UNIDADE BASICA DE SAUDE ESF SAO JOSE;16;8;8;0;0;0;0;0;0;0
7680538; UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;45;8;7;0;24;0;0;0;6;0
7038356; POSTO DE SAUDE JARDIM PLANALTO;184;8;7;3;56;1;109;0;0;0
2459493; UBS AGUA VIVA;26;8;7;0;8;0;3;0;0;0
2275694; POSTO DE SAUDE VILA SAUDE;24;8;7;0;8;0;1;0;0;0
9661271; UNIDADE BASICA DE SAUDE DA FAMILIA AILTON TRAJANO MAIA;22;8;7;0;6;0;0;0;0;1
7969996; PSF PROGRESSO;31;8;7;0;6;0;10;0;0;0
2607476; ESF III PEDRO PAULINO DE ALBUQUERQUE;20;8;7;0;5;0;0;0;0;0
9795847; PSF PONTA DE COQUEIRO;22;8;7;0;4;0;2;0;0;1
5713501; CENTRO DE SAUDE VALDENOR PEREIRA DOS SANTOS;19;8;7;0;4;0;0;0;0;0
3524159; USF VI NOVA VIDA;19;8;7;0;4;0;0;0;0;0
7182228; UBS 02 LUIZ VIEIRA TEMOTEO;19;8;7;0;3;0;1;0;0;0
7905262; ESF MURILO GEMELLI;18;8;7;0;3;0;0;0;0;0
5398002; USF ALTO DO CONSELHEIRO;18;8;7;0;3;0;0;0;0;0
7620152; POLO BASE ILHA DAS FLORES;15;8;7;0;0;0;0;0;0;0
2162717; UBS UMBERTO BENEVENUTE FILHO;15;8;7;0;0;0;0;0;0;0
2437929; ESTRATEGIA DA SAUDE DA FAMILIA JARDIM BRASILIA ESF 04;15;8;7;0;0;0;0;0;0;0
274267; CENTRAL DE TELEATENDIMENTO;71;8;6;0;54;2;1;0;0;0
6009697; PSF XI JOAO DE BARROS E SILVA;91;8;6;0;32;3;39;3;0;0
2346443; USF CARMELITAS;30;8;6;0;10;0;4;2;0;0
2559048; UNIDADE DE SAUDE DA FAMILIA SONHO MEU III;15;8;6;0;1;0;0;0;0;0
2159090; CENTRO DE SAUDE DR RUBENS LUCENA;31;8;6;16;0;1;0;0;0;0
2697661; HOSPITAL AQUILES LISBOA;25;8;6;11;0;0;0;0;0;0
7413955; CENTRO DE APOIO A SAUDE DA FAMILIA DE JUAZEIRO DO NORTE;19;8;6;4;0;1;0;0;0;0
301132; UNIDADE MOVEL DE VACINACAO;19;8;6;2;0;3;0;0;0;0
3517047; ESF 05 CRECHE;15;8;6;1;0;0;0;0;0;0
5238625; UNIDADE BASICA DE SAUDE DELMA ROSA SILVA GONTIJO;14;8;6;0;0;0;0;0;0;0
2776588; ESTRATEGIA DE SAUDE DA FAMILIA TURMALINA;14;8;6;0;0;0;0;0;0;0
2323028; POSTO DE SAUDE FOGAO QUEIMADO;18;8;5;0;4;0;0;0;1;0
2323028; POSTO DE SAUDE ROSA MARIA PIRCIO VELUDO;18;8;5;0;4;0;0;0;1;0
3970779; UBS ALVARO BEZERRA;15;8;5;0;1;0;0;0;1;0
3063437; USF INTEGRADA VILA SAUDE;35;8;5;0;22;0;0;0;0;0
5629500; UNIDADE BASICA DE SAUDE CUSTODIO ALVES G A DE OLIVEIRA;28;8;5;3;1;1;10;0;0;0
2015110; USF L 14;14;8;5;0;1;0;0;0;0;0
5659418; UBS JOSE ITAMIRAN JACINTO DE OLIVEIRA;17;8;5;0;0;0;0;0;0;4
4241517; UNIDADE BASICA DE SAUDE PARQUE DAS NACOES;20;8;5;7;0;0;0;0;0;0
2185067; UBS BRAZ JOAQUIM RIBEIRO;14;8;5;1;0;0;0;0;0;0
2009307; USF MURICI;13;8;5;0;0;0;0;0;0;0
2291665; USF GETULIO VARGAS;13;8;5;0;0;0;0;0;0;0
2224038; CENTRO DE ESPECIALIDADES;13;8;5;0;0;0;0;0;0;0
7759320; ESTRATEGIA DE SAUDE DA FAMILIA DO NAO PENSEI;89;8;4;0;0;0;0;0;77;0
3508722; UBS VILA REDENCAO;14;8;4;0;2;0;0;0;0;0
2438658; UNIDADE BASICA DE SAUDE ESF 13 QD 07 SETOR LESTE;26;8;4;12;0;2;0;0;0;0
2494566; UNIDADE DE SAUDE DA FAMILIA JACQUES GONCALVES VIEIRA;25;8;4;3;0;10;0;0;0;0
7469152; POSTO DE SAUDE INDIGENA XAARI;12;8;4;0;0;0;0;0;0;0
3311686; UNIDADE DE SAUDE L DOS CANJOS;12;8;4;0;0;0;0;0;0;0
2104393; UBS CAIC;12;8;4;0;0;0;0;0;0;0
8007942; PSF SAO PEREGRINO MARAU;12;8;4;0;0;0;0;0;0;0
2714043; PSF GUADALAJARA II;45;8;3;0;25;3;6;0;0;0
3585867; USF GERSON RODRIGUES DO NASCIMENTO;38;8;3;12;1;14;0;0;0;0
2591286; UNIDADE BASICA DE SAUDE PIQUETE;18;8;3;7;0;0;0;0;0;0
2264803; UNIDADE DE SAUDE LARANJEIRAS;13;8;3;2;0;0;0;0;0;0
9727876; CENTRO DE ACUPUNTURA E FISIOTERAPIA CAF;11;8;3;0;0;0;0;0;0;0
2362392; UBS JOAO RIQUE;11;8;3;0;0;0;0;0;0;0
2757915; SERVICO DE ASSISTENCIA ESPECIALIZADA;11;8;3;0;0;0;0;0;0;0
