CNES;Estabelecimento de Saúde;Total de doses Aplicadas Bivalentes
9561269; UNIDADE BASICA DE SAUDE BEM VIVER PINDAMONHANGABA;189
2059452; PSF AGRO VILA CAIC JOSE BERNARDINO PORTO FELIZ;189
7169310; UPA SILVINA;189
2745437; USF JOSEPHINA MORTAGUA PONTELLI SETOR S;189
2070030; UBS DO RIO ESCURO UBATUBA;189
2097834; UBS SAUDE MACUCO;189
2066300; USF MARIA DAS DORES BORGES BOLDRIN ATIBAIA;188
2059185; ESF ACACIO DELLA TORRE;188
2040549; CENTRO DE SAUDE INTEGRADO CAMPOS SALLES;188
7753977; UBS JOAO ALVES PEREIRA;188
7155859; UBS CLAUDECI DOS SANTOS TAVARES;188
9428992; USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA;188
2750406; CENTRO DE SAUDE III SAO JOAO DO PAU DALHO;188
2089750; POSTO DE SAUDE SAO JOSE DO BARREIRO II;188
2706466; SERMED SAUDE SERTAOZINHO E REGIAO;188
2046342; UBS DR JOSE DE CASTRO MENDONCA FURTADO PSF;187
2042045; UNIDADE DE ESF I JAIRE IGUAPE;187
7551258; ESF II PREFEITO ANTONIO BOIM;187
2059215; USF PARQUE DAS NACOES;187
7473702; HOSP MUN DE MOGI DAS CRUZES PREF WALDEMAR COSTA FILHO;187
7531036; UNIDADE DE SAUDE DA FAMILIA SANTA FE PIRACICABA;187
3427706; CENTRO DE RESSOCIALIZACAO FEMININO DE SAO JOSE DO RIO PRETO;187
2749130; ESF JOAO DE OLIVEIRA;186
9110240; ESF DEOLINDA MAGRIN;186
2790653; HOSPITAL TEREZA PERLATTI JAU;186
2041952; ESF II SANTA RITA MIRACATU;186
2039001; PRONTO SOCORRO MUNICIPAL DE SUZANO;186
2062690; USF GASPAR JOAO FERRAZ MORRO DO ALTO;185
2055104; ESF DR FRANCISCO XAVIER REGO JALES;185
2708558; HOSPITAL EVANGELICO DE SOROCABA;185
2096226; USF MARIA APARECIDA MISSE;184
8016372; CENTRO DE RESSOCIALIZACAO DR MANOEL CARLOS MUNIZ DE LINS;184
2088193; IRMANDADE DA STA CASA DE MISERICORD DE MOGI MIRIM MOGI MIRIM;184
2034492; CS DE UNIAO PAULISTA;184
2092433; ESF DE IRAPE CHAVANTES;184
2093553; PSF DE IDA IOLANDA NHANDEARA;183
2716518; UNIDADE BASICA DE SAUDE CARLOS PALMA COHAB;183
7999917; UPA FAZENDINHA SANTANA DE PARNAIBA;183
5401070; USF JOANNA ZEZILIA DOMINGUES;182
2745429; USF MIRIAN ROSELY BENITO PIMENTEL MIROCA B;182
2053861; E S F JOAO FRANCISCO MARQUES STA LUZIA J BONIFACIO;181
6497071; EQUIPE SAUDE DA FAMILIA DE ARAPEI;180
2747774; UBS TAPINAS ITAPOLIS;180
7470134; USF JUQUEI II;180
2754800; ESF RURAL;179
9366407; UBS SANTO ANTONIO DR ROBERTO ABRAHAO;179
2025760; HOSPITAL ANA COSTA;179
5816890; USF CRUZEIRO;179
2069830; UBS PEDRINHAS DE TAQUARIVAI;179
7411006; POSTO DE SAUDE MARIA TOMAZELLA CELOTTI;178
9769641; NOVA VIDA;178
2087111; IRMANDADE DA SANTA CASA DE MISERICORDIA LORENA;178
2791145; UBS DR FARID NAUFEL;177
3774554; HOSPITAL E MATERNIDADE MUNICIPAL N S DO MONTE SERRAT;177
2042576; USF VALE VERDE;176
3668304; USF NORMA MOREIRA COLUSSI DESCALVADO;176
2042398; UNIDADE DE ESF I VILA BOA ESPERANCA;174
2784874; MOGI MATER HOSPITAL E MATERNIDADE;174
7095759; UNIDADE BASICA DE SAUDE CECAP PIRACICABA;173
2079593; HOSPITAL SAO JOAO REGISTRO;173
2069008; AMBULATORIO DE ESPECIALIDADES DR GERALDO PAULO BOURROUL;173
2091992; UBS AGUAS VIRTUOSAS TEJUPA;172
5890160; UBS MARIA APARECIDA CRISPIM;171
2028263; ESF 7 RIO PARANA;171
2028298; ESF 8 AGUA SUMIDA;171
2054019; PSF TURVO DOS ALMEIDAS CAPAO BONITO;170
2090325; UBS DR ALEX PAULO PICANCO CERQ CESAR;170
2698463; SECAO HOSPITAL E MATERNIDADE MUNICIPAL DR SILVERIO FONTES;170
2042118; ESF VILA ELIAS JACUPIRANGA;169
732710; CENTRO DE IMUNIZACAO PARQUE SANTA MARIA;169
6825508; UBS JARDIM CAROLINA UBATUBA;169
2075806; ESF VILA PRUDENCIANA;168
2750775; POSTO DE SAUDE ASSENTAMENTO AREIA BRANCA;168
2038501; PAMO TRES MARIAS II;168
2064510; PAMO IMACULADA;168
2048930; EAP APARECIDA DE BARROS;167
6793827; UBS MARCO ANTONIO DE OLIVEIRA PEREIRA ANDRADINA;166
9390049; ESF JARDIM SANTA CLARA;166
2025175; ESF EMBAU QUILOMBO;166
2058049; UNIDADE BASICA DE SAUDE II CAIABU;166
2035731; UNIDADE BASICA DE SAUDE DO IBITU;164
6356931; SMS SECRETARIA MUNICIPAL DE SAUDE DE BOITUVA;164
2063751; UNIDADE BASICA DA FAMILIA DE MONTE VERDE E PISCINA;164
6758568; ESF JARDIM COCAJA;164
2747731; USF SAO LOURENCO DO TURVO MATAO;164
2092913; USF 8 DE MARCO DE PARAPUA;164
2051168; UNIDADE DE SAUDE DA FAMILIA DA VILA SANTA CRUZ TABATINGA SP;163
2032333; USF DE TUPA ALTO SUMARE;163
2077051; PSF RIBEIRAO DA VARZEA ITAPIRAPUA PAULISTA;162
2092859; CENTRO DE SAUDE DE STA TEREZINHA;162
2060744; UBS III DE GABRIEL MONTEIRO;161
2065479; UBS DR RUBENS FIGUEIREDO CONRADO MIRANDOPOLIS;161
605484; AMHE MED SOROCABA;161
2748487; P DE SAUDE PARAISO PASCHOAL DE JORGE CHARQUEADA;160
2042363; UNIDADE DE ESF II RAPOSO TAVARES COM SAUDE BUCAL;160
2048787; USF CDHU;160
2041561; ESF DE TRES BARRAS;160
2093561; PSF SETOR LESTE NHANDEARA;159
3279286; PENITENCIARIA II DE SAO VICENTE;158
5347386; CLINICA DE DST E HEPATITES VIRAIS;158
9400109; UPA CUMBICA;157
3008398; CASA DE SAUDE SANTOS;157
2040301; UBS DR PAULO ROBERTO SORCI SAO JOAO DA BOA VISTA;157
5757622; ESF VALE DAS CACHOEIRAS;156
3620158; UNIDADE DE SAUDE DA FAMILIA I DE IACANGA;156
2751704; SANTA CASA DE MISERICORDIA DE ITUVERAVA;156
6359876; SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DE PARNAIBA;156
2032708; QUALIS USF ASSENTAMENTO BELA VISTA;155
9373306; HOSPITAL CASA DE SAUDE DO GUARUJA;155
2042134; ESF FLOR DA VILA JACUPIRANGA;155
7902131; EMAD QUALIST;155
2083116; SANTA CASA DE MARILIA;154
2060647; USAFA VILA PERUIBE;154
9244425; UBS FORMIGAS DE TAQUARIVAI;154
7532245; CENTRO DE REFERENCIA DA MULHER CRIANCA;153
6871909; USF TERESA MARCOMINI;153
6233848; AME AMBULATORIO MEDICO DE ESPECIALIDADES DE CARAGUATATUBA;152
7894260; HOSPITAL GUARUJA;152
2093065; ESF GUARAU JACUPIRANGA;152
2041871; UNIDADE DE ESF CEDRO JUQUIA;152
2073757; UBS I FAZENDA VELHA CESARIO LANGE;151
3000923; PENITENCIARIA FEMININA DE RIBEIRAO PRETO;151
2055821; UBS PSF DA ASSISTENCIA;151
7472056; USF LAURENTINO PESSUTO FREI CHICO;151
411116; UBS MACUCOS;149
2078031; HOSPITAL SANTA TEREZA DE RIBEIRAO PRETO;149
2083140; IRMANDADE DA SANTA CASA DE MISERICORDIA DE SANTA ISABEL;149
2097699; UBS REFORMA;149
7462484; ESF DA PALHA;148
7919697; NEFRO PG;148
9523200; USF JARDIM BRASILIA NEUSA MARIA MORTARI;148
9888667; UNIDADE MOVEL ODONTOMOVEL 02 ITAPETININGA;147
5654688; HOSPITAL SANTO EXPEDITO;147
2049724; ESF ELIAS;146
2750384; CENTRO DE SAUDE III DO CAMPINAL;146
9927972; UNIDADE DE SAUDE DA FAMILIA HIGEIA;146
2063220; USF DE TUPA DISTRITOS;146
2046733; ESF BELA VISTA;145
7044666; HOSPITAL RENASCENCA CAMPINAS;145
982997; ESF DR JOSE WALTER AVANCINI;145
2791188; USF GUARAPUA DOIS CORREGOS;144
2077833; USF III ECHAPORA;144
2055368; ESF SANTA ISABEL;144
5474922; USF BORDON;144
2041766; UNIDADE DE PSF IV ITAPITANGUI CANANEIA;143
2025442; ESTRATEGIA DE SAUDE DA FAMILIA JOSE FRANCISCO NUNO;143
2052733; ESF IV ROSETA;143
7232276; UNIDADE DE SAUDE BENEDITA ODETE A QUADROS US JD ALVORADA;142
2751097; ESF AJICE E GARDENIA JOAO RODRIGUES MOREIRA RANCHARIA;142
6006884; CENTRO DE PREV E ASSIST DOENCAS INFECCIOSAS CEPADI;142
2059770; UBS MAIS INDEPENDENCIA;142
6943284; MATERNIDADE GOTA DE LEITE DE ARARAQUARA;141
6916074; UPA SAO JOAO LAVRAS;141
6990126; USF JARDIM PEDRO JULIAN;141
2785188; UNIDADE MISTA DE SAUDE DE TABOAO DA SERRA;141
2749335; PAMO SAO JOAO;141
7755333; HOSPITAL 10 DE JULHO;139
6639003; USF ROSAS BOA VEREDA;138
9980229; EAP EZIDIO PELLOSO 2 MONTE ALTO;138
3919307; USF JOAO NASCIMENTO TELLES;138
2041820; UNIDADE DE ESF COLONIZACAO JUQUIA;137
2051125; ESF FLORESTA DO SUL FILOMENA CANDIDA DE OLIVEIRA;137
6799663; UNIDADE BASICA DE SAUDE SANTO ANTONIO DE PADUA;137
6783899; UBS AIDA RODRIGUES DA MOTA SANTA CRUZ TATUI SP;137
2074451; CENTRO DE SAUDE III GLICERIO JULIO FUJIHARA;136
7880839; CENTRO DE DETENCAO PROVISORIA DE JUNDIAI;136
2034174; UNIDADE BASICA DE SAUDE DE LARAS;136
2698420; ESF ANTONIO MOLINA CORTEZ;136
464643; CENTRAL DE ARMZ E DISTR DE IMUNOBILOGICOS MUNC CARAGUATATUBA;135
9242295; UPA PAULISTA;135
2081636; HOSPITAL FREI GALVAO;135
2745445; USF DE TUPA SETOR A;135
2040026; ESF DR MEDARDO COSTA NEVES ROSA GARCIA TATUI SP;133
2041669; USF I VILA SAO JOAO P ACU PARIQUERA ACU;132
2027100; PS MUN DR CAETANO VIRGILIO NETTO;132
2084309; CASA DE SAUDE;132
2790734; INSTITUTO LAURO DE SOUZA LIMA BAURU;131
2025221; UBS CAMILA PELEGRINI MUSSI;131
3518949; HOSPITAL UNIMED ANTONIO GELIS;130
2792729; PSF PAIOLINHO RED SERRA;130
2029510; SECRETARIA MUNICIPAL DE SAUDE DE BRODOWSKI;129
2791722; SANTA CASA DE JAU;129
2036053; UBS MARINO APRIGIO JARDIM DAS PALMEIRAS;129
5381231; ESF PITEU;128
9030557; AMBULATORIO MEDICO DE ESPECIALID DE LORENA AME LORENA;128
2086409; UBS PIRUCAIA;128
7350368; ESF 7 DE SETEMBRO;128
9620494; HOSPITAL SANTA ANA;128
4050533; ESF MACACOS;128
2093340; UBS DE ASPASIA;127
2790114; CENTRO DE SAUDE III DE BALBINOS;127
2034581; UBS PRAINHA VICENTE DE CARVALHO GUARUJA;127
2073552; UPA TABOAO;127
2078147; HOSPITAL E MATERNIDADE NOSSA SENHORA DAS GRACAS;127
7944152; UBS ONOFRE LAZARO ROZA;126
158216; UBS JOAQUIM CLAUDINO;126
3004384; USF CESAR NETO BOTUCATU;125
2062054; UPA UNIDADE DE PRE ATENDIMENTO ZONA NORTE SOROCABA;125
2688344; UBS MAE DOS HOMENS;124
2044463; ESF VEREADOR ORLANDO PALANDI;124
7722842; UBS II ANTENOR BIAZINI;124
3018350; PENITENCIARIA I DE POTIM;124
5416981; AMBULATORIO SAE SAO JOAO DA BOA VISTA;124
5907594; HOSP SAO LUIZ ANALIA FRANCO;124
2082691; SANTA CASA DE ANDRADINA;123
2024993; SECRETARIA MUNICIPAL DE SAUDE;123
2041316; UNIDADE DE ESF III VILA TATU CAJATI CAJATI;123
2074192; PAS DR ANTONIO CARLOS PUTINATTI;123
8015635; PENITENCIARIA II DE SERRA AZUL;123
2791552; POSTO ATENDIMENTO SANIT PATRIMONIO SAO SEBASTIAO BROTAS;122
42595; USF IV IACANGA;122
40878; ESF VILA BELA;122
3353834; UNIDADE DE SAUDE FAMILIA SANTA CECILIA PINDAMONHANGABA;122
6871607; PROGRAMA SAUDE DA FAMILIA EQUIPE C POTIM;122
3347087; UBS PSF DR DIRCEU FERREIRA PENTEADO;122
2078511; HOSPITAL REGIONAL DE ILHA SOLTEIRA;121
2081083; SANTA CASA DE ASSIS;120
135607; UBS VALDIR ALVES PEREIRA;120
2091909; UNIDADE BASICA DE SAUDE DE TAQUARAL CAETANO PITELLI;120
7449186; UBS DORIGO;119
2022990; ESF CRUZ ALTA CAJURU;119
2035863; POSTO DE SAUDE APIAI MIRIM CAPAO BONITO;119
2074613; USF CAPORANGA SCRPARDO;119
9065962; ESF ANDRE BATISTA TATUI SP;119
2078252; SANTA CASA DE BIRIGUI;118
2070049; UBS DO PORUBA UBATUBA;118
2026244; USF BOA VEREDA;117
5309379; CENTRO DE RESSOCIALIZACAO DE BIRIGUI SP;117
5426936; HOSPITAL SAO JOSE REGISTRO;117
9539; HOSPITAL MATERNO INFANTIL ANTONINHO DA ROCHA MARMO;117
5585147; UNIDADE BASICA DE SAUDE JOSE PEREIRA DE ALMEIDA TAMBAU;117
2032368; USF MARIA APARECIDA SANTOS MORCELLI CIDA MORCELLI MARABA;117
2082926; CASA DE SAUDE STELLA MARIS;116
2067447; UBS ARABA;116
2057352; ESF JARDIM ELDORADO;115
2076047; CADIP VILA REGINA FERNANDOPOLIS;115
7544529; INST DE INFECT EMILIO RIBAS II BAIXADA SANTISTA;115
2747065; CENTRO DE SAUDE II IBITINGA;114
2059436; USF JOSE DOCE FILHO;112
7286449; USF JOSE CARDOSO BROCHADO;111
2024284; UNIDADE DE SAUDE DA FAMILIA BOM SUCESSO PINDAMONHANGABA;111
9794506; UPA UNIDADE DE PRE ATEND ZONA LESTE SOROCABA SANTA CASA;111
2824221; CENTRO DE RESSOCIALIZACAO DE MARILIA APAC;110
2981874; USF AGROCHA 2 E 3 REGISTRO;110
3003523; POLICLINICA MANOEL WENDEL DE SANTA GERTRUDES;110
6290906; UNIDADE BASICA DE SAUDE MARIA APARECIDA DA SILVA;109
7800398; UNIDADE ESF III ESPERANCA;108
2079321; HOSPITAL GPACI SOROCABA;108
9208755; UBS FRANCISCO PINTO BRANDAO;107
9915354; HOSPITAL BAURU;107
7707312; ESF VII FAU MIRACATU;107
9661522; UBS PROFESSORA ZILDA DE SOUZA GUARDIA;107
7215185; UBS SITIO MARIA JOANA;107
2055783; UBS SANTO ANTONIO SAO PEDRO;107
72141; CENTRO DE ESPECIALIDADES DE TARUMA;107
2028689; ESF VILA PROGRESSO;106
7666519; SAE POA;105
6003966; EAP SAGRADA FACE APARECIDA;104
2059320; PRONTO SOCORRO MUNICIPAL DE ARACATUBA AIDA VANZO DOLCE;104
2058707; ESF DA VILA;104
6493602; USF V JARDIM SAO CARLOS;104
7959184; UBS BELA SAO PEDRO SAO PEDRO;104
2028069; USF PEDROSOS;103
2071452; POSTO DE SAUDE DA FAMILIA ELEUTERIO;103
2047861; UAMO DR JOSE LUIS MADRID AGUA LIMPA;102
8016453; PENITENCIARIA II ITAPETININGA;102
2046830; UBS II MAJOR PRADO SANTO ANTONIO DO ARACANGUA;102
872253; UPA ANDRE DE ABREU;102
2070057; UBS CORCOVADO UBATUBA;101
6946240; ESF ANA MARIA NARDIM PEREIRA;100
9044108; UNIDADE BASICA DE SAUDE PASTOR AUGUSTINHO GOMES NASCIMENTO;100
2027348; CENTRO DE TRATAMENTO BEZERRA DE MENEZES SB DO CAMPO;100
2058790; HOSPITAL MUNICIPAL DR WALDEMAR TEBALDI;99
9267263; UNIDADE DE RETAGUARDA DE URGENCIA E DIAGNOSTICO DO MELHADO;99
6249434; SAE FERRAZ DE VASCONCELOS;99
9005986; UBS ORVILLE RIBEIRO FRANCESCHINI;99
2050773; UBS DO BAIRRO QUILOMBO;99
2042797; ESTRATEGIA DE SAUDE DA FAMILIA DE ENEIDA AMELIOPOLIS;99
7764812; ESF PARQUE COLINAS;98
7573162; HOSPITAL REGIONAL DE JUNDIAI;98
6954448; BASE BRAVO 01;98
6655416; AME SANTO ANDRE DR NEWTON DA COSTA BRANDAO;98
7792522; UPA EDEN SOROCABA;98
5258510; ESF JARDIM MONTE ALTO ITAI;96
6378684; SECRETARIA MUNICIPAL DA SAUDE DE ITAPEVA SP;96
2058308; HOSPITAL MUNICIPAL DR ACILIO CARREON GARCIA;96
6030807; UPA JOSE SANTOS SASSO;96
5472725; UBS ANTONIO RODRIGUES VILA ESPERANCA TATUI SP;96
2044536; NUCLEO DE SAUDE DA FAMILIA PALMA;93
8002428; PRONTO SOCORRO CENTRAL GUIOMAR FERREIRA ROEBBELEN;92
21520; UPA VILA LUZITA;92
2066408; PAS DISTRITO DE COCAES SARAPUI;92
970301; ESF VII BATATAL;91
2791501; USF GUMERCINDO GUERMANDI;91
2035480; USF DR ALDO DE OLIVEIRA LINO;91
7053835; UPA ALVES DIAS ASSUNCAO;91
3408035; UNIDADE DO PSF NUCLEO VILA BELEM CAFELANDIA;90
7331398; UNIDADE BASICA DE SAUDE JOSE GRANGEIA BOTELHO;90
2059819; USF LAVRINHAS;89
7996802; UPA VICENTE MISSIANO;89
2058782; HOSPITAL PSIQUIATRICO ESPIRITA BEZERRA DE MENEZES P PRUDENT;89
2058332; HOSPITAL MANOEL DE ABREU BAURU;88
2023334; CENTRO DE REFERENCIA EM SAUDE DO TRABALHADOR;88
6416616; ESF DR GENEZIO PIMENTA MARCONDES;88
2058170; UNIDADE BASICA DE SAUDE DA VILA ZALLA;88
102229; UNIDADE DE PRONTO ATENDIMENTO DA ZONA LESTE UPA ZL;88
3483096; SAHA SERVICOS MEDICOS E HOSPITALARES;88
2082861; HOSP MUNICIPAL DE URGENCIAS HMU;87
9691723; AMBULATORIO DE DOENCAS INFECTO CONTAGIOSAS;87
2067579; UNIDADE BASICA DE SAUDE TANQUINHO PIRACICABA;87
2058340; HOSPITAL MUNICIPAL DE QUELUZ;87
7014457; SAMU 192 REGIONAL BRAGANCA PAULISTA;86
9815074; ESF VIII VILA PAULO ROMEU;86
9748725; PREVENT SENIOR;86
9813276; UBS NOVA SAO PEDRO 2;86
6628842; PAM POSTO DE ATENDIMENTO MEDICO BARRETO;85
7830475; HOSPITAL SEPACO;85
2084678; UNIDADE DE SAUDE DA FAMILIA DOS LIMAS;85
7682581; PS JOSE IBRAHIN;85
7278942; UNIDADE DE SAUDE DA FAMILIA DRA DARLENE ARRUDA;84
3779017; ESF DOUTOR GERMAN ALCOBA SALGADO;84
2042150; USF II VILA PERI PERI P ACU PARIQUERA ACU;84
3223728; SANTA CASA DE MISERICORDIA DE SAO BERNARDO DO CAMPO;84
5618401; AME AMBULATORIO MEDICO DE ESPECIALIDADES DE VOTUPORANGA;84
2070413; UNIMED HOSPITAL SAO DOMINGOS;83
2036657; ESF ARAUCARIA;83
2065444; PRONTO ATENDIMENTO JARDIM DONA LUIZA;83
6342108; SMS SP SECRETARIA MUNICIPAL DE SAUDE SAO JOAO DA BOA VISTA;83
7385110; UNIDADE BASICA DE SAUDE DA FAMILIA DR MAURICIO;82
2048310; PAS JULIANIA DE HERCULANDIA;82
6165818; PENITENCIARIA ASP PAULO GUIMARAES III DE LAVINIA;82
7172842; USF ARGOLO FERRAO;82
2086190; ESF DR ALCEU MACHADO FILHO SAO CRISTOVAO TATUI SP;82
2747359; UBS ALIDA JACQUELINE ZAGATTO GERETTO JACK;81
3825752; PRONTO SOCORRO PESTANA P S ANDRE SACCO;81
2765799; USF ITATINGA I;81
9128093; UPA II OROPO;80
7872593; UPA CENTRAL SANTOS;80
2069997; UBS DO SERTAO DO UBATUMIRIM UBATUBA;80
6928382; UBS JOSE PEREIRA DA SILVA JACUTINGA;79
4086473; UBS SAO PEDRO II;79
9492380; PRONTO ATENDIMENTO PARQUE ALVORADA;78
2028670; ESF IX CONCEICAO DE MONTE ALEGRE;78
114847; CENTRAL MUNICIPAL DE REDE DE FRIO DE SALTO;78
2746867; PRONTO ATENDIMENTO BENEDITO ZEFERINO DA SILVA;77
3003205; PENITENCIARIA DE FRANCO DA ROCHA III;76
2064979; USF CORACAO CRIANCA ARTUR NOGUEIRA;75
2751321; USF NAMICO SUGUIYAMA;75
2791536; PAS FLORINDO DA SILVA GUAIANAS PEDERNEIRAS;75
263729; UBS ANGELINA PAULON OLIVA;75
6871577; PROGRAMA SAUDE DA FAMILIA EQUIPE A POTIM;75
2082292; HOSPITAL LACAN;75
6684718; SAD SERVICO DE ATENDIMENTO DOMICILIAR;74
2043823; USF BAIRRO DOS CORREAS;74
7047517; UPA JARDIM SANTO ANDRE;74
7496117; AMBULATORIO MEDICO DE ESPECIALIDADE AME SOROCABA;74
2750880; PSF DO JARDIM BELA VISTA;73
2042908; UBS VILA NATAL ENF JOSE LUIZ E SILVA;73
2791439; USF VILA RIBEIRO;73
5675812; MELHOR EM CASA SALTO;73
9094199; UBS MARIA AMARO ESF HORTOLANDIA;72
7924666; CENTRO DE SAUDE DA MULHER MARIA PERPETUA PIEDADE GONCALVES;72
2050021; UBS PORTO;72
9855149; UNIMED DE SERTAOZINHO COOPERATIVA DE TRABALHO MEDICO;72
3334678; HOSPITAL UNIMED DE CAPIVARI;71
2032465; USF CIS NOVA VENEZA;71
9815910; CENTRO DA CRIANCA AREA CENTRAL;71
2046024; ESF ROSA ROSSI MAIA;70
2051796; NUCLEO SAUDE FAMILIA C PETROPOLIS;70
9527737; SECRETARIA MUNICIPAL DE SAUDE DE HERCULANDIA;70
2718111; CENTRO DE ESPECIALIDADES DE ITAQUAQUECETUBA;70
6199879; AME AMBULATORIO MEDICO DE ESPECIALIDADES CARAPICUIBA;69
7094132; UNIDADE DE PRONTO ATENDIMENTO UPA I SANTA ISABEL;69
5434483; ESF JOAO JOSE TEODORO BADY BASSITT;68
2083876; SANTA CASA DE FRANCISCO MORATO;68
7021801; AME AMBULATORIO MEDICO DE ESPECIALIDADES DE MOGI DAS CRUZES;68
4049241; UNIDADE BASICA DE SAUDE DE POTIM;68
5932696; PS FENELON GUEDES PEREIRA;67
2755084; UNIDADE DE SAUDE DA FAMILIA CRUZ GRANDE;67
2048299; INSTITUTO DE NEFROLOGIA DE SUZANO;67
7454023; PSF JARDIM TOQUIO JOAO GUILHERME SOARES HOELZ;67
5484448; ESF EMBAUZINHO TURMA26;66
2046741; PAS SANTO ANTONIO DO PARANAPANEMA;66
2041650; USF III BAIRRO CONCHAL PARIQUERA ACU;66
9171576; USF PADRE NOBREGA II;65
2791528; UNIDADE BASICA DE SAUDE SILVIA ADRIANA REGINATO PEREIRA;65
6821197; UPA PAULICEIA TABOAO;65
974730; UPA PARELHEIROS;65
9099581; UPA SELMI DEI NEFALIA DE OLIVEIRA LAUAR;64
2058669; ESF DO RANCHO GRANDE;64
2087685; NUCLEO SAUDE FAMILIA ESMERALDA;64
2056356; UNIDADE PROGRAMA SAUDE DA FAMILIA CENTRAL;64
2745704; CS II EGIDIO BRUNHARA MORRO AGUDO;63
2060388; USF DR FLAVIO DE FARIA JORDAO;63
6418651; UPA SAO PEDRO;63
2067374; ESF PQ UNIVERSITARIO DE ASSIS;62
7462328; UNIDADE DE SAUDE DA FAMILIA DE FLORIDA PAULISTA II;62
2058626; HOSPITAL MAHATMA GANDHI;61
6493610; USF MARIA ISABEL DA SILVA MELCHER;61
7998759; ESF IRINEU MALICIA;60
7002955; PSF VILA PRUDENTE;60
5462738; UBS VILA MARIETA;60
2087715; HOSPITAL E MATERNIDADE MUNICIPAL GOVERNADOR MARIO COVAS;60
2086050; MATERNIDADE GOTA DE LEITE;60
3477398; CENTRO DE DETENCAO PROVISORIA DE MAUA;60
7841701; UPA I RODEIO;60
4048814; EAP ANA MARIA NACARATTO POPIM APARECIDA DE MONTE ALTO;60
9395075; UBS ESF JARDIM BELA VISTA PROMISSAO;60
3001822; COORD DE UNID PRISIONAIS VALE DO PARAIBA E LITORAL;60
382523; ESF JARDINS ADRIANA MESQUITA TIBELLIO MOTA TATUI SP;60
7750269; USAFA RECREIO SANTISTA;59
9525610; ESF TROPICAL;59
6650864; UPA RIACHO GRANDE;59
3055310; UBS DR CARLOS EDUARDO PINHEIRO NEGRAO;58
5700876; CASA ESPERANCA ITAPETININGA;57
2042851; UBS VILA ESPERANCA CAIC;56
2089599; HOSPITAL SAO LUIZ JABAQUARA;56
7429991; UPA DR AKIRA TADA;56
2093375; ESF LEONISIO GAMBEIRO JALES;55
5341167; USAFA NOVA ITARIRI;55
3978958; SES SP DEPARTAMENTO REGIONAL DE SAUDE 16 SOROCABA;55
7463030; UPA UNIDADE DE PRONTO ATENDIMENTO 24 HORAS VILA DAVI;54
6212573; PRONTO ATENDIMENTO CAUCAIA DO ALTO;54
2791285; UBS ESF NOSSO TETO PROMISSAO;54
7113218; UPA PERIMETRAL;54
2041359; UNIDADE DE ESF II COLIBRI ELDORADO;53
2072130; PRONTO ATENDIMENTO BONSUCESSO;53
2024098; CTA SAE DE INFECTOLOGIA;53
7645708; UBS DR NAGIB BARQUETE;53
3558665; CAPS II ADULTO ALVORECER SANTANA DE PARNAIBA;53
2046202; USF MATAO;53
2748568; SANTA CASA DE MISERICORDIA DE CAPIVARI;52
5812844; PSF TUNIQUINHO GRIMALDI;52
2935406; HOSPITAL PREVINA;52
609358; UNIVERSIDADE PAULISTA UNIP;52
3706753; UNIDADE DE SAUDE DA FAMILIA DO JARDIM UNIAO TABATINGA SP;52
2052083; POSTO DE SAUDE TAQUARAL ABAIXO CAPAO BONITO;51
2053950; NUCLEO DE SAUDE DA FAMILIA PAINEIRAS;51
3060616; HOSPITAL LINS;51
2785218; ESF PORTAL DO SOL;51
6535798; UPA DEMARCHI BATISTINI;51
2027585; UNIDADE BASICA DE SAUDE II IUBATINGA;50
2061457; ESF ORESTES MANZINI;50
2078538; HOSPITAL NOSSA SENHORA APARECIDA;50
2063743; UNDADE BASICA DE SAUDE MARISTELA;50
2036118; PAS DE DALAS PALMEIRA DOESTE;50
4043189; ESF ZULMIRA MORATO DO AMARAL;49
2066335; UNIDADE DE SAUDE SANTA CLARA;49
2791323; USF POUSO ALEGRE DE BAIXO;49
2754975; ESF VICTORIO BOSO;49
3048454; SERVICO AMBULATORIAL ESPECIALIZADO DST HIV HEPATITE;48
7311273; USF VILA SANTANA;48
3005194; CENTRO DE READAPTACAO PENITENCIARIA DE PRESIDENTE BERNARDES;48
2072521; AMBULATORIO MEDICO DE ESPECIALIDADES AME;48
8664; UBS CIDADE SAO JORGE;48
2024624; HOSPITAL E MATERNIDADE DE ASSIS;47
5270006; POSTO DE SAUDE NADILIA DE OLIVEIRA SANTOS;47
2056704; UBS PARQUE DOS TRABALHADORES CSU;47
2038536; UBS COHAB BANDEIRANTES;47
2747642; ESTRATEGIA SAUDE DA FAMILIA;47
2052164; UBS DR JENER DE FARIA MIRANDAS TATUI SP;47
3044831; HOSPITAL POLICLIN CACAPAVA;46
7804768; UNIDADE DE ESF IV CEREJEIRA ELDORADO;46
6777740; CENTRO DE DETENCAO PROVISORIA DE SERRA AZUL;46
3018393; CENTRO DE DETENCAO PROVISORIA DE TAUBATE;46
2772922; UNIDADE DE SAUDE DA FAMILIA CENTRAL II;45
2791293; UBS ESF NOVA PROMISSAO;45
2080613; HOSPITAL E MATERNIDADE CENTRAL SAO CAETANO DE SUL;45
2028697; ESF JD III AMERICAS;44
2077124; UNIDADE MISTA DE ATENDIMENTO INFANTIL;44
